_id,perfis,grauSatisfacao,observacao,tipoResposta,moduloPrincipal,versao
ObjectId(5f92c81256efaa001be1e646),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",SATISFEITO,,ENVIADO,/cidadao,4.1.00
ObjectId(5f92c81556efaa001be1e647),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92c8e956efaa001be1e648),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",MUITO_SATISFEITO,,ENVIADO,/cidadao,4.1.00
ObjectId(5f92c8fe56efaa001be1e649),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92c98956efaa001be1e64a),"[""RECEPÇÃO"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92c99356efaa001be1e64b),"[""ASSISTENTE SOCIAL AD"",""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92cabd56efaa001be1e64c),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92cb6156efaa001be1e64d),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""NUTRICIONISTA NASF""]",INSATISFEITO,sistema oscilando bastante a as vezes não esta salvando registros,ENVIADO,/agenda,4.1.00
ObjectId(5f92cd3356efaa001be1e64e),"[""RECEPÇÃO""]",,,NAO_RESPONDIDO,/agenda,4.1.00
ObjectId(5f92cdaf56efaa001be1e64f),"[""ESCUTA INICIAL"",""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92cfcc56efaa001be1e650),"[""DIGITADOR"",""COORDENADOR DA UBS""]",MUITO_INSATISFEITO,Praticidade,ENVIADO,/agenda,4.1.00
ObjectId(5f92d20d56efaa001be1e651),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d21e56efaa001be1e652),"[""RECEPÇÃO"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d31656efaa001be1e653),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""SMS PIRAÍ - NÍVEL MÉDIO""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92d3d256efaa001be1e654),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cds/cadastro-individual,4.1.00
ObjectId(5f92d51c56efaa001be1e655),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f92d59c56efaa001be1e656),"[""ENFERMEIRO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92d5d156efaa001be1e657),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d65256efaa001be1e658),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",INDIFERENTE,,ENVIADO,/cds/cadastro-individual,4.1.00
ObjectId(5f92d78b56efaa001be1e659),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d7ed56efaa001be1e65a),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d7f256efaa001be1e65b),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""COORDENADOR RAVS/PALMAS""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92d80156efaa001be1e65c),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f92d87a56efaa001be1e65d),"[""RECEPÇÃO"",""COORDENADOR AD"",""DIGITADOR"",""COORDENADOR DA UBS""]",,,FECHADO,/profissional,4.1.00
ObjectId(5f92d92b56efaa001be1e65e),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f92d95656efaa001be1e65f),"[""ESCUTA INICIAL"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ADM PALMAS"",""RECEPÇÃO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d99056efaa001be1e660),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92d9df56efaa001be1e661),"[""COORDENADOR RAVS/PALMAS"",""ADM PALMAS"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""DIGITADOR""]",MUITO_INSATISFEITO,"Esta versão esta muito difícil,",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92d9e456efaa001be1e662),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",MUITO_SATISFEITO,,ENVIADO,/cidadao,4.1.00
ObjectId(5f92dabe56efaa001be1e663),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92dac056efaa001be1e664),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92dbd056efaa001be1e665),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92dc6656efaa001be1e666),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92ddb956efaa001be1e667),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""ADM PALMAS"",""DIGITADOR""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f92df0e56efaa001be1e668),"[""RECEPÇÃO"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f92df2456efaa001be1e669),"[""COORDENADOR DA UBS"",""OUTRO PROF. NÍVEL SUPERIOR"",""ESCUTA INICIAL"",""RECEPÇÃO"",""DIGITADOR"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""AUXILIAR OU TÉCNICO DE ENFERMAGEM""]",MUITO_SATISFEITO,"qualidade,agilidade",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92df3956efaa001be1e66a),"[""ESCUTA INICIAL"",""MÉDICO"",""COORDENADOR AD"",""COORDENADOR DA UBS""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f92df8356efaa001be1e66b),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""RECEPÇÃO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92dffd56efaa001be1e66c),"[""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92e07756efaa001be1e66d),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92e1c856efaa001be1e66e),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92e47056efaa001be1e66f),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",MUITO_SATISFEITO,funcionalidade,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92e51d56efaa001be1e670),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",MUITO_SATISFEITO,Preciso melhorar mas todos sistemas do e-sus pra todos profissionais de saúde.,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92e5e056efaa001be1e671),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92e6d456efaa001be1e672),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""DIGITADOR""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92e6f156efaa001be1e673),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""DIGITADOR""]",,,NAO_RESPONDIDO,/cds/atendimento-domiciliar,4.1.00
ObjectId(5f92e77756efaa001be1e674),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92e7e856efaa001be1e675),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""ASSISTENTE SOCIAL NASF""]",,,FECHADO,/cds/atividade-coletiva,4.1.00
ObjectId(5f92e82756efaa001be1e676),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""RECEPÇÃO"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92e8ab56efaa001be1e677),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92ef2d56efaa001be1e678),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""SMS PIRAÍ - NÍVEL MÉDIO""]",SATISFEITO,A facilidade de atualiazar cadastros com endereços novos vinculados ao cad web,ENVIADO,/cidadao,4.1.00
ObjectId(5f92ef6456efaa001be1e679),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92efb656efaa001be1e67a),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92f33156efaa001be1e67b),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INDIFERENTE,,ENVIADO,/cidadao,4.1.00
ObjectId(5f92f42356efaa001be1e67c),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92f65756efaa001be1e67d),"[""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f92f67956efaa001be1e67e),"[""ENFERMEIRO""]",INDIFERENTE,,ENVIADO,/cidadao,4.1.00
ObjectId(5f92f8b756efaa001be1e67f),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5f92fb5456efaa001be1e680),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",MUITO_SATISFEITO,ficou mais pratico.,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92fbe256efaa001be1e681),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f92fcba56efaa001be1e682),"[""RECEPÇÃO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f92fdcd56efaa001be1e683),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f92ff5e56efaa001be1e684),"[""RECEPÇÃO""]",INDIFERENTE,"nada a declarar, so se acostumar e usar.",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9300a956efaa001be1e685),"[""ENFERMEIRO"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9300d156efaa001be1e686),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9301e056efaa001be1e687),"[""COORDENADOR DA UBS"",""ESCUTA INICIAL"",""RECEPÇÃO"",""DIGITADOR"",""ENFERMEIRO""]",MUITO_SATISFEITO,,ENVIADO,/agenda,4.1.00
ObjectId(5f9301f556efaa001be1e688),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f93020756efaa001be1e689),"[""ESCUTA INICIAL"",""MÉDICO""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9302ce56efaa001be1e68a),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9302d356efaa001be1e68b),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f93034756efaa001be1e68c),"[""ESCUTA INICIAL"",""MÉDICO""]",SATISFEITO,funcionalidade,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f93042956efaa001be1e68d),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL"",""DIGITADOR""]",,,NAO_RESPONDIDO,/lotesImunobiologico,4.1.00
ObjectId(5f93043756efaa001be1e68e),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5f93047656efaa001be1e68f),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,"esse sistema de voces é pessimo mesmo..além de as vezes não cair o paciente no sistema, ele demora e nao cai..ou as vezes trava..ruim mesmo",ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9304d656efaa001be1e690),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""PSICÓLOGO NASF""]",INDIFERENTE,,ENVIADO,/registroTardio,4.1.00
ObjectId(5f9305cd56efaa001be1e691),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""DIGITADOR""]",INDIFERENTE,,ENVIADO,/cidadao,4.1.00
ObjectId(5f93060856efaa001be1e692),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93061756efaa001be1e693),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93095456efaa001be1e694),"[""RECEPÇÃO"",""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93097356efaa001be1e695),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930a2d56efaa001be1e696),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930a3756efaa001be1e697),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930a9d56efaa001be1e698),"[""ADM PALMAS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930a9d56efaa001be1e699),"[""ESCUTA INICIAL"",""RECEPÇÃO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930ab956efaa001be1e69a),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO"",""COORDENADOR DA UBS""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5f930bae56efaa001be1e69b),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930bb756efaa001be1e69c),"[""RECEPÇÃO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f930c3c56efaa001be1e69d),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f930d8a56efaa001be1e69e),"[""RECEPÇÃO"",""COORDENADOR DA UBS""]",,,FECHADO,/profissional,4.1.00
ObjectId(5f930e0f56efaa001be1e69f),"[""ESCUTA INICIAL"",""MÉDICO""]",INSATISFEITO,mais confuso que a versão anterior,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f930fd756efaa001be1e6a0),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5f9311bb56efaa001be1e6a1),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f9311da56efaa001be1e6a2),"[""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9311eb56efaa001be1e6a3),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5f93131e56efaa001be1e6a4),"[""DIGITADOR"",""ENFERMEIRO"",""ENFERMEIRO AD"",""ESCUTA INICIAL"",""ADM PALMAS"",""ENFERMEIRO UPA"",""ENFERMEIRO RAVS/PALMAS"",""MÉDICO"",""VACINADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93137256efaa001be1e6a5),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/lista-atendimento,4.1.00
ObjectId(5f9313d756efaa001be1e6a6),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9313f456efaa001be1e6a7),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9315ec56efaa001be1e6a8),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR"",""EDUCADOR FÍSICO NASF""]",INDIFERENTE,,ENVIADO,/agenda,4.1.00
ObjectId(5f93190156efaa001be1e6a9),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f931ae756efaa001be1e6aa),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",INDIFERENTE,,ENVIADO,/agenda,4.1.00
ObjectId(5f931b2956efaa001be1e6ab),"[""ENFERMEIRO RAVS/PALMAS""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f931bd356efaa001be1e6ac),"[""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f931bed56efaa001be1e6ad),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f931e1256efaa001be1e6ae),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,NAO_RESPONDIDO,/cds/cadastro-individual,4.1.00
ObjectId(5f931e2c56efaa001be1e6af),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f931f4756efaa001be1e6b0),"[""RECEPÇÃO"",""ADM PALMAS"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f931fe156efaa001be1e6b1),"[""RECEPÇÃO""]",MUITO_INSATISFEITO,outro tava melhor,ENVIADO,/agenda,4.1.00
ObjectId(5f93213d56efaa001be1e6b2),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93215f56efaa001be1e6b3),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f9322ac56efaa001be1e6b4),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9328c856efaa001be1e6b5),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/acompanhamento-condicoes-saude,4.1.00
ObjectId(5f93299c56efaa001be1e6b6),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/cds/atendimento-odontologico,4.1.00
ObjectId(5f932c5756efaa001be1e6b7),"[""COORDENADOR DA UBS"",""COORDENADOR AD"",""MÉDICO"",""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""RECEPÇÃO"",""ADM PALMAS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93307956efaa001be1e6b8),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",INDIFERENTE,Consistência dos dados.,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9331db56efaa001be1e6b9),"[""ESCUTA INICIAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93350356efaa001be1e6ba),"[""RECEPÇÃO"",""COORDENADOR AD"",""DIGITADOR"",""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9335da56efaa001be1e6bb),"[""ESCUTA INICIAL"",""ASB - AUXILIAR DE SAÚDE BUCAL""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f933de956efaa001be1e6bc),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9344ab56efaa001be1e6bd),"[""ESCUTA INICIAL"",""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ADM PALMAS"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93478756efaa001be1e6be),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""ESCUTA INICIAL"",""CADASTRO CIDADÃO"",""ADM PALMAS""]",,,NAO_RESPONDIDO,/cds/cadastro-domiciliar,4.1.00
ObjectId(5f934cc756efaa001be1e6bf),"[""ESCUTA INICIAL"",""ENFERMEIRO RAVS/PALMAS""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f93552a56efaa001be1e6c0),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93560e56efaa001be1e6c1),"[""RECEPÇÃO"",""COORDENADOR AD"",""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93569b56efaa001be1e6c2),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,FECHADO,/agenda,4.1.00
ObjectId(5f9359be56efaa001be1e6c3),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f935efd56efaa001be1e6c4),"[""MÉDICO RAVS/PALMAS""]",,,FECHADO,/cidadao,4.1.00
ObjectId(5f9366e656efaa001be1e6c5),"[""ESCUTA INICIAL"",""ENFERMEIRO"",""COORDENADOR DA UBS""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93707756efaa001be1e6c6),"[""RECEPÇÃO"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO"",""DIGITADOR"",""CADASTRO CIDADÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93b74e56efaa001be1e6c7),"[""MEDICO UPA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93f7cf56efaa001be1e6c8),"[""RECEPÇÃO"",""ADM PALMAS"",""COORDENADOR DA UBS""]",,,FECHADO,/profissional,4.1.00
ObjectId(5f93fc2b56efaa001be1e6c9),"[""ESCUTA INICIAL"",""RECEPÇÃO"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93fef156efaa001be1e6ca),"[""MÉDICO"",""MEDICO UPA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f93ff2656efaa001be1e6cb),"[""ENFERMEIRO UPA""]",SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f93ffeb56efaa001be1e6cc),"[""RECEPÇÃO"",""DIGITADOR""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f94000c56efaa001be1e6cd),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",,,NAO_RESPONDIDO,/cidadao,4.1.00
ObjectId(5f94002956efaa001be1e6ce),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL SUPERIOR""]",INDIFERENTE,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f94014856efaa001be1e6cf),"[""RECEPÇÃO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f94023556efaa001be1e6d0),"[""ESCUTA INICIAL"",""CIRURGIÃO DENTISTA""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f94026856efaa001be1e6d1),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f9404fe56efaa001be1e6d2),"[""ESCUTA INICIAL"",""MÉDICO""]",MUITO_SATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f9406ea56efaa001be1e6d3),"[""RECEPÇÃO"",""COORDENADOR AD""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f940a3a56efaa001be1e6d4),"[""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f940a7a56efaa001be1e6d5),"[""AUXILIAR OU TÉCNICO DE ENFERMAGEM"",""ESCUTA INICIAL""]",MUITO_INSATISFEITO,,ENVIADO,/lista-atendimento,4.1.00
ObjectId(5f940d4856efaa001be1e6d6),"[""ESCUTA INICIAL"",""MÉDICO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f940d5256efaa001be1e6d7),"[""ACS - AGENTE COMUNITÁRIO DE SAÚDE"",""SMS PIRAÍ - NÍVEL MÉDIO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f940dda56efaa001be1e6d8),"[""ESCUTA INICIAL"",""ENFERMEIRO""]",,,FECHADO,/lista-atendimento,4.1.00
ObjectId(5f940e9656efaa001be1e6d9),"[""ESCUTA INICIAL"",""OUTRO PROF. NÍVEL MÉDIO/TÉCNICO""]",,,FECHADO,/cidadao,4.1.00
